Text,URL
Government Property Inspectors & Investigators,/profile/summary/13-1041.04
"Graders & Sorters, Agricultural Products",/profile/summary/45-2041.00
Graphic Designers,/profile/summary/27-1024.00
"Grinding & Polishing Workers, Hand",/profile/summary/51-9022.00
"Grinding, Lapping, Polishing, & Buffing Machine Tool Setters, Operators, & Tenders, Metal & Plastic",/profile/summary/51-4033.00
"Hairdressers, Hairstylists, & Cosmetologists",/profile/summary/39-5012.00
,/profile/bright/39-5012.00
Hazardous Materials Removal Workers,/profile/summary/47-4041.00
Health & Safety Engineers,/profile/summary/17-2111.00
Health Education Specialists,/profile/summary/21-1091.00
,/profile/bright/21-1091.00
Health Informatics Specialists,/profile/summary/15-1211.01
,/profile/bright/15-1211.01
Health Information Technologists & Medical Registrars,/profile/summary/29-9021.00
,/profile/bright/29-9021.00
"Health Specialties Teachers, Postsecondary",/profile/summary/25-1071.00
,/profile/bright/25-1071.00
Healthcare Social Workers,/profile/summary/21-1022.00
,/profile/bright/21-1022.00
Hearing Aid Specialists,/profile/summary/29-2092.00
,/profile/bright/29-2092.00
"Heat Treating Equipment Setters, Operators, & Tenders, Metal & Plastic",/profile/summary/51-4191.00
"Heating, Air Conditioning, & Refrigeration Mechanics & Installers",/profile/summary/49-9021.00
,/profile/bright/49-9021.00
Heavy & Tractor-Trailer Truck Drivers,/profile/summary/53-3032.00
,/profile/bright/53-3032.00
"Helpers--Brickmasons, Blockmasons, Stonemasons, & Tile & Marble Setters",/profile/summary/47-3011.00
Helpers--Carpenters,/profile/summary/47-3012.00
Helpers--Electricians,/profile/summary/47-3013.00
Helpers--Extraction Workers,/profile/summary/47-5081.00
"Helpers--Installation, Maintenance, & Repair Workers",/profile/summary/49-9098.00
"Helpers--Painters, Paperhangers, Plasterers, & Stucco Masons",/profile/summary/47-3014.00
"Helpers--Pipelayers, Plumbers, Pipefitters, & Steamfitters",/profile/summary/47-3015.00
,/profile/bright/47-3015.00
Helpers--Production Workers,/profile/summary/51-9198.00
Helpers--Roofers,/profile/summary/47-3016.00
,/profile/bright/47-3016.00
Highway Maintenance Workers,/profile/summary/47-4051.00
Histology Technicians,/profile/summary/29-2012.01
Historians,/profile/summary/19-3093.00
,/profile/bright/19-3093.00
"History Teachers, Postsecondary",/profile/summary/25-1125.00
Histotechnologists,/profile/summary/29-2011.04
Hoist & Winch Operators,/profile/summary/53-7041.00
Home Appliance Repairers,/profile/summary/49-9031.00
Home Health Aides,/profile/summary/31-1121.00
,/profile/bright/31-1121.00
Hospitalists,/profile/summary/29-1229.02
"Hosts & Hostesses, Restaurant, Lounge, & Coffee Shop",/profile/summary/35-9031.00
,/profile/bright/35-9031.00
"Hotel, Motel, & Resort Desk Clerks",/profile/summary/43-4081.00
,/profile/bright/43-4081.00
Human Factors Engineers & Ergonomists,/profile/summary/17-2112.01
,/profile/bright/17-2112.01
Human Resources Assistants,/profile/summary/43-4161.00
Human Resources Managers,/profile/summary/11-3121.00
,/profile/bright/11-3121.00
Human Resources Specialists,/profile/summary/13-1071.00
,/profile/bright/13-1071.00
Hydroelectric Plant Technicians,/profile/summary/51-8013.04
Hydroelectric Production Managers,/profile/summary/11-3051.06
Hydrologic Technicians,/profile/summary/19-4044.00
Hydrologists,/profile/summary/19-2043.00
Industrial Ecologists,/profile/summary/19-2041.03
,/profile/bright/19-2041.03
Industrial Engineering Technologists & Technicians,/profile/summary/17-3026.00
Industrial Engineers,/profile/summary/17-2112.00
,/profile/bright/17-2112.00
Industrial Machinery Mechanics,/profile/summary/49-9041.00
,/profile/bright/49-9041.00
Industrial Production Managers,/profile/summary/11-3051.00
Industrial Truck & Tractor Operators,/profile/summary/53-7051.00
Industrial-Organizational Psychologists,/profile/summary/19-3032.00
,/profile/bright/19-3032.00
Information Security Analysts,/profile/summary/15-1212.00
,/profile/bright/15-1212.00
Information Security Engineers,/profile/summary/15-1299.05
,/profile/bright/15-1299.05
Information Technology Project Managers,/profile/summary/15-1299.09
,/profile/bright/15-1299.09
"Inspectors, Testers, Sorters, Samplers, & Weighers",/profile/summary/51-9061.00
Instructional Coordinators,/profile/summary/25-9031.00
"Insulation Workers, Floor, Ceiling, & Wall",/profile/summary/47-2131.00
"Insulation Workers, Mechanical",/profile/summary/47-2132.00
"Insurance Appraisers, Auto Damage",/profile/summary/13-1032.00
Insurance Claims & Policy Processing Clerks,/profile/summary/43-9041.00
Insurance Sales Agents,/profile/summary/41-3021.00
,/profile/bright/41-3021.00
Insurance Underwriters,/profile/summary/13-2053.00
Intelligence Analysts,/profile/summary/33-3021.06
Interior Designers,/profile/summary/27-1025.00
Interpreters & Translators,/profile/summary/27-3091.00
Interviewers,/profile/summary/43-4111.00
Investment Fund Managers,/profile/summary/11-3031.03
,/profile/bright/11-3031.03
Janitors & Cleaners,/profile/summary/37-2011.00
,/profile/bright/37-2011.00
Jewelers & Precious Stone & Metal Workers,/profile/summary/51-9071.00
"Judges, Magistrate Judges, & Magistrates",/profile/summary/23-1023.00
Judicial Law Clerks,/profile/summary/23-1012.00
Kindergarten Teachers,/profile/summary/25-2012.00
Labor Relations Specialists,/profile/summary/13-1075.00
"Laborers & Freight, Stock, & Material Movers, Hand",/profile/summary/53-7062.00
,/profile/bright/53-7062.00
Landscape Architects,/profile/summary/17-1012.00
Landscaping & Groundskeeping Workers,/profile/summary/37-3011.00
,/profile/bright/37-3011.00
"Lathe & Turning Machine Tool Setters, Operators, & Tenders, Metal & Plastic",/profile/summary/51-4034.00
Laundry & Dry-Cleaning Workers,/profile/summary/51-6011.00
,/profile/bright/51-6011.00
"Law Teachers, Postsecondary",/profile/summary/25-1112.00
Lawyers,/profile/summary/23-1011.00
"Layout Workers, Metal & Plastic",/profile/summary/51-4192.00
Legal Secretaries & Administrative Assistants,/profile/summary/43-6012.00
Legislators,/profile/summary/11-1031.00
Librarians & Media Collections Specialists,/profile/summary/25-4022.00
"Library Assistants, Clerical",/profile/summary/43-4121.00
"Library Science Teachers, Postsecondary",/profile/summary/25-1082.00
Library Technicians,/profile/summary/25-4031.00
Licensed Practical & Licensed Vocational Nurses,/profile/summary/29-2061.00
"Lifeguards, Ski Patrol, & Other Recreational Protective Service Workers",/profile/summary/33-9092.00
,/profile/bright/33-9092.00
Light Truck Drivers,/profile/summary/53-3033.00
,/profile/bright/53-3033.00
Lighting Technicians,/profile/summary/27-4015.00
"Loading & Moving Machine Operators, Underground Mining",/profile/summary/47-5044.00
Loan Interviewers & Clerks,/profile/summary/43-4131.00
Loan Officers,/profile/summary/13-2072.00
"Locker Room, Coatroom, & Dressing Room Attendants",/profile/summary/39-3093.00
,/profile/bright/39-3093.00
Locksmiths & Safe Repairers,/profile/summary/49-9094.00
Locomotive Engineers,/profile/summary/53-4011.00
Lodging Managers,/profile/summary/11-9081.00
,/profile/bright/11-9081.00
Log Graders & Scalers,/profile/summary/45-4023.00
Logging Equipment Operators,/profile/summary/45-4022.00
Logisticians,/profile/summary/13-1081.00
,/profile/bright/13-1081.00
Logistics Analysts,/profile/summary/13-1081.02
,/profile/bright/13-1081.02
Logistics Engineers,/profile/summary/13-1081.01
,/profile/bright/13-1081.01
Loss Prevention Managers,/profile/summary/11-9199.08
,/profile/bright/11-9199.08
"Low Vision Therapists, Orientation & Mobility Specialists, & Vision Rehabilitation Therapists",/profile/summary/29-1122.01
,/profile/bright/29-1122.01
Machine Feeders & Offbearers,/profile/summary/53-7063.00
Machinists,/profile/summary/51-4041.00
Magnetic Resonance Imaging Technologists,/profile/summary/29-2035.00
,/profile/bright/29-2035.00
Maids & Housekeeping Cleaners,/profile/summary/37-2012.00
,/profile/bright/37-2012.00
Mail Clerks & Mail Machine Operators,/profile/summary/43-9051.00
"Maintenance & Repair Workers, General",/profile/summary/49-9071.00
,/profile/bright/49-9071.00
"Maintenance Workers, Machinery",/profile/summary/49-9043.00
,/profile/bright/49-9043.00
"Makeup Artists, Theatrical & Performance",/profile/summary/39-5091.00
,/profile/bright/39-5091.00
Management Analysts,/profile/summary/13-1111.00
,/profile/bright/13-1111.00
Manicurists & Pedicurists,/profile/summary/39-5092.00
,/profile/bright/39-5092.00
Manufactured Building & Mobile Home Installers,/profile/summary/49-9095.00
Manufacturing Engineers,/profile/summary/17-2112.03
,/profile/bright/17-2112.03
Marine Engineers & Naval Architects,/profile/summary/17-2121.00
,/profile/bright/17-2121.00
Market Research Analysts & Marketing Specialists,/profile/summary/13-1161.00
,/profile/bright/13-1161.00
Marketing Managers,/profile/summary/11-2021.00
,/profile/bright/11-2021.00
Marriage & Family Therapists,/profile/summary/21-1013.00
,/profile/bright/21-1013.00
Massage Therapists,/profile/summary/31-9011.00
,/profile/bright/31-9011.00
Materials Engineers,/profile/summary/17-2131.00
,/profile/bright/17-2131.00
Materials Scientists,/profile/summary/19-2032.00
,/profile/bright/19-2032.00
"Mathematical Science Teachers, Postsecondary",/profile/summary/25-1022.00
Mathematicians,/profile/summary/15-2021.00
"Meat, Poultry, & Fish Cutters & Trimmers",/profile/summary/51-3022.00
Mechanical Door Repairers,/profile/summary/49-9011.00
,/profile/bright/49-9011.00
Mechanical Drafters,/profile/summary/17-3013.00
Mechanical Engineering Technologists & Technicians,/profile/summary/17-3027.00
Mechanical Engineers,/profile/summary/17-2141.00
,/profile/bright/17-2141.00
Mechatronics Engineers,/profile/summary/17-2199.05
Media Programming Directors,/profile/summary/27-2012.03
,/profile/bright/27-2012.03
Media Technical Directors/Managers,/profile/summary/27-2012.05
,/profile/bright/27-2012.05
Medical & Clinical Laboratory Technicians,/profile/summary/29-2012.00
Medical & Clinical Laboratory Technologists,/profile/summary/29-2011.00
Medical & Health Services Managers,/profile/summary/11-9111.00
,/profile/bright/11-9111.00
Medical Appliance Technicians,/profile/summary/51-9082.00
Medical Assistants,/profile/summary/31-9092.00
,/profile/bright/31-9092.00
Medical Dosimetrists,/profile/summary/29-2036.00
Medical Equipment Preparers,/profile/summary/31-9093.00
,/profile/bright/31-9093.00
Medical Equipment Repairers,/profile/summary/49-9062.00
,/profile/bright/49-9062.00
Medical Records Specialists,/profile/summary/29-2072.00
,/profile/bright/29-2072.00
Medical Scientists,/profile/summary/19-1042.00
,/profile/bright/19-1042.00
Medical Secretaries & Administrative Assistants,/profile/summary/43-6013.00
Medical Transcriptionists,/profile/summary/31-9094.00
"Meeting, Convention, & Event Planners",/profile/summary/13-1121.00
,/profile/bright/13-1121.00
Mental Health & Substance Abuse Social Workers,/profile/summary/21-1023.00
,/profile/bright/21-1023.00
Mental Health Counselors,/profile/summary/21-1014.00
,/profile/bright/21-1014.00
Merchandise Displayers & Window Trimmers,/profile/summary/27-1026.00
Metal-Refining Furnace Operators & Tenders,/profile/summary/51-4051.00
"Meter Readers, Utilities",/profile/summary/43-5041.00
Microbiologists,/profile/summary/19-1022.00
,/profile/bright/19-1022.00
Microsystems Engineers,/profile/summary/17-2199.06
Middle School Teachers,/profile/summary/25-2022.00
Midwives,/profile/summary/29-9099.01
,/profile/bright/29-9099.01
"Milling & Planing Machine Setters, Operators, & Tenders, Metal & Plastic",/profile/summary/51-4035.00
Millwrights,/profile/summary/49-9044.00
"Mining & Geological Engineers, Including Mining Safety Engineers",/profile/summary/17-2151.00
"Mixing & Blending Machine Setters, Operators, & Tenders",/profile/summary/51-9023.00
Mobile Heavy Equipment Mechanics,/profile/summary/49-3042.00
,/profile/bright/49-3042.00
"Model Makers, Metal & Plastic",/profile/summary/51-4061.00
"Model Makers, Wood",/profile/summary/51-7031.00
Models,/profile/summary/41-9012.00
"Molders, Shapers, & Casters",/profile/summary/51-9195.00
"Molding, Coremaking, & Casting Machine Setters, Operators, & Tenders, Metal & Plastic",/profile/summary/51-4072.00
Molecular & Cellular Biologists,/profile/summary/19-1029.02
,/profile/bright/19-1029.02
"Morticians, Undertakers, & Funeral Arrangers",/profile/summary/39-4031.00
Motion Picture Projectionists,/profile/summary/39-3021.00
Motorboat Mechanics & Service Technicians,/profile/summary/49-3051.00
,/profile/bright/49-3051.00
Motorboat Operators,/profile/summary/53-5022.00
Motorcycle Mechanics,/profile/summary/49-3052.00
"Multiple Machine Tool Setters, Operators, & Tenders, Metal & Plastic",/profile/summary/51-4081.00
Museum Technicians & Conservators,/profile/summary/25-4013.00
,/profile/bright/25-4013.00
Music Directors & Composers,/profile/summary/27-2041.00
Music Therapists,/profile/summary/29-1129.02
,/profile/bright/29-1129.02
Musical Instrument Repairers & Tuners,/profile/summary/49-9063.00
Musicians & Singers,/profile/summary/27-2042.00
Nannies,/profile/summary/39-9011.01
,/profile/bright/39-9011.01
Nanosystems Engineers,/profile/summary/17-2199.09
Nanotechnology Engineering Technologists & Technicians,/profile/summary/17-3026.01
Natural Sciences Managers,/profile/summary/11-9121.00
,/profile/bright/11-9121.00
Naturopathic Physicians,/profile/summary/29-1299.01
Network & Computer Systems Administrators,/profile/summary/15-1244.00
Neurodiagnostic Technologists,/profile/summary/29-2099.01
,/profile/bright/29-2099.01
Neurologists,/profile/summary/29-1217.00
,/profile/bright/29-1217.00
Neuropsychologists,/profile/summary/19-3039.02
New Accounts Clerks,/profile/summary/43-4141.00
"News Analysts, Reporters, & Journalists",/profile/summary/27-3023.00
Non-Destructive Testing Specialists,/profile/summary/17-3029.01
Nuclear Engineers,/profile/summary/17-2161.00
Nuclear Medicine Technologists,/profile/summary/29-2033.00
Nuclear Monitoring Technicians,/profile/summary/19-4051.02
Nuclear Power Reactor Operators,/profile/summary/51-8011.00
Nuclear Technicians,/profile/summary/19-4051.00
Nurse Anesthetists,/profile/summary/29-1151.00
,/profile/bright/29-1151.00
Nurse Midwives,/profile/summary/29-1161.00
,/profile/bright/29-1161.00
Nurse Practitioners,/profile/summary/29-1171.00
,/profile/bright/29-1171.00
Nursing Assistants,/profile/summary/31-1131.00
,/profile/bright/31-1131.00
"Nursing Instructors & Teachers, Postsecondary",/profile/summary/25-1072.00
,/profile/bright/25-1072.00
Obstetricians & Gynecologists,/profile/summary/29-1218.00
Occupational Health & Safety Specialists,/profile/summary/19-5011.00
,/profile/bright/19-5011.00
Occupational Health & Safety Technicians,/profile/summary/19-5012.00
,/profile/bright/19-5012.00
Occupational Therapists,/profile/summary/29-1122.00
,/profile/bright/29-1122.00
Occupational Therapy Aides,/profile/summary/31-2012.00
Occupational Therapy Assistants,/profile/summary/31-2011.00
,/profile/bright/31-2011.00
"Office Clerks, General",/profile/summary/43-9061.00
,/profile/bright/43-9061.00
Office Machine Operators,/profile/summary/43-9071.00
Online Merchants,/profile/summary/13-1199.06
,/profile/bright/13-1199.06
Operating Engineers & Other Construction Equipment Operators,/profile/summary/47-2073.00
Operations Research Analysts,/profile/summary/15-2031.00
,/profile/bright/15-2031.00
Ophthalmic Laboratory Technicians,/profile/summary/51-9083.00
Ophthalmic Medical Technicians,/profile/summary/29-2057.00
,/profile/bright/29-2057.00
Ophthalmic Medical Technologists,/profile/summary/29-2099.05
,/profile/bright/29-2099.05
Ophthalmologists,/profile/summary/29-1241.00
"Opticians, Dispensing",/profile/summary/29-2081.00
Optometrists,/profile/summary/29-1041.00
,/profile/bright/29-1041.00
Oral & Maxillofacial Surgeons,/profile/summary/29-1022.00
Order Clerks,/profile/summary/43-4151.00
Orderlies,/profile/summary/31-1132.00
Orthodontists,/profile/summary/29-1023.00
Orthopedic Surgeons,/profile/summary/29-1242.00
Orthoptists,/profile/summary/29-1299.02
Orthotists & Prosthetists,/profile/summary/29-2091.00
,/profile/bright/29-2091.00
Outdoor Power Equipment & Other Small Engine Mechanics,/profile/summary/49-3053.00
Packaging & Filling Machine Operators & Tenders,/profile/summary/51-9111.00
,/profile/bright/51-9111.00
"Packers & Packagers, Hand",/profile/summary/53-7064.00
"Painters, Construction & Maintenance",/profile/summary/47-2141.00
"Painting, Coating, & Decorating Workers",/profile/summary/51-9123.00
"Paper Goods Machine Setters, Operators, & Tenders",/profile/summary/51-9196.00
Paperhangers,/profile/summary/47-2142.00
,/profile/bright/47-2142.00
Paralegals & Legal Assistants,/profile/summary/23-2011.00
Paramedics,/profile/summary/29-2043.00
,/profile/bright/29-2043.00
Park Naturalists,/profile/summary/19-1031.03
,/profile/bright/19-1031.03
Parking Attendants,/profile/summary/53-6021.00
Parking Enforcement Workers,/profile/summary/33-3041.00
Parts Salespersons,/profile/summary/41-2022.00
Passenger Attendants,/profile/summary/53-6061.00
,/profile/bright/53-6061.00
Patient Representatives,/profile/summary/29-2099.08
,/profile/bright/29-2099.08
"Patternmakers, Metal & Plastic",/profile/summary/51-4062.00
"Patternmakers, Wood",/profile/summary/51-7032.00
"Paving, Surfacing, & Tamping Equipment Operators",/profile/summary/47-2071.00
Payroll & Timekeeping Clerks,/profile/summary/43-3051.00
Pediatric Surgeons,/profile/summary/29-1243.00
"Pediatricians, General",/profile/summary/29-1221.00
Penetration Testers,/profile/summary/15-1299.04
,/profile/bright/15-1299.04
Personal Care Aides,/profile/summary/31-1122.00
,/profile/bright/31-1122.00
Personal Financial Advisors,/profile/summary/13-2052.00
,/profile/bright/13-2052.00
Pest Control Workers,/profile/summary/37-2021.00
,/profile/bright/37-2021.00
"Pesticide Handlers, Sprayers, & Applicators, Vegetation",/profile/summary/37-3012.00
Petroleum Engineers,/profile/summary/17-2171.00
"Petroleum Pump System Operators, Refinery Operators, & Gaugers",/profile/summary/51-8093.00
Pharmacists,/profile/summary/29-1051.00
Pharmacy Aides,/profile/summary/31-9095.00
Pharmacy Technicians,/profile/summary/29-2052.00
,/profile/bright/29-2052.00
"Philosophy & Religion Teachers, Postsecondary",/profile/summary/25-1126.00
Phlebotomists,/profile/summary/31-9097.00
,/profile/bright/31-9097.00
Photographers,/profile/summary/27-4021.00
Photographic Process Workers & Processing Machine Operators,/profile/summary/51-9151.00
Photonics Engineers,/profile/summary/17-2199.07
Photonics Technicians,/profile/summary/17-3029.08
Physical Medicine & Rehabilitation Physicians,/profile/summary/29-1229.04
Physical Therapist Aides,/profile/summary/31-2022.00
Physical Therapist Assistants,/profile/summary/31-2021.00
,/profile/bright/31-2021.00
Physical Therapists,/profile/summary/29-1123.00
,/profile/bright/29-1123.00
Physician Assistants,/profile/summary/29-1071.00
,/profile/bright/29-1071.00
"Physicians, Pathologists",/profile/summary/29-1222.00
,/profile/bright/29-1222.00
Physicists,/profile/summary/19-2012.00
,/profile/bright/19-2012.00
"Physics Teachers, Postsecondary",/profile/summary/25-1054.00
Pile Driver Operators,/profile/summary/47-2072.00
Pipelayers,/profile/summary/47-2151.00
Plasterers & Stucco Masons,/profile/summary/47-2161.00
"Plating Machine Setters, Operators, & Tenders, Metal & Plastic",/profile/summary/51-4193.00
"Plumbers, Pipefitters, & Steamfitters",/profile/summary/47-2152.00
,/profile/bright/47-2152.00
Podiatrists,/profile/summary/29-1081.00
"Poets, Lyricists & Creative Writers",/profile/summary/27-3043.05
Police & Sheriff's Patrol Officers,/profile/summary/33-3051.00
Police Identification & Records Officers,/profile/summary/33-3021.02
"Political Science Teachers, Postsecondary",/profile/summary/25-1065.00
Political Scientists,/profile/summary/19-3094.00
Postal Service Clerks,/profile/summary/43-5051.00
Postal Service Mail Carriers,/profile/summary/43-5052.00
"Postal Service Mail Sorters, Processors, & Processing Machine Operators",/profile/summary/43-5053.00
Postmasters & Mail Superintendents,/profile/summary/11-9131.00
"Potters, Manufacturing",/profile/summary/51-9195.05
"Pourers & Casters, Metal",/profile/summary/51-4052.00
Power Distributors & Dispatchers,/profile/summary/51-8012.00
Power Plant Operators,/profile/summary/51-8013.00
Precision Agriculture Technicians,/profile/summary/19-4012.01
,/profile/bright/19-4012.01
Prepress Technicians & Workers,/profile/summary/51-5111.00
Preschool Teachers,/profile/summary/25-2011.00
"Pressers, Textile, Garment, & Related Materials",/profile/summary/51-6021.00
Preventive Medicine Physicians,/profile/summary/29-1229.05
Print Binding & Finishing Workers,/profile/summary/51-5113.00
Printing Press Operators,/profile/summary/51-5112.00
Private Detectives & Investigators,/profile/summary/33-9021.00
Probation Officers & Correctional Treatment Specialists,/profile/summary/21-1092.00
Procurement Clerks,/profile/summary/43-3061.00
Producers & Directors,/profile/summary/27-2012.00
,/profile/bright/27-2012.00
"Production, Planning, & Expediting Clerks",/profile/summary/43-5061.00
Project Management Specialists,/profile/summary/13-1082.00
,/profile/bright/13-1082.00
Proofreaders & Copy Markers,/profile/summary/43-9081.00
"Property, Real Estate, & Community Association Managers",/profile/summary/11-9141.00
Prosthodontists,/profile/summary/29-1024.00
Psychiatric Aides,/profile/summary/31-1133.00
Psychiatric Technicians,/profile/summary/29-2053.00
,/profile/bright/29-2053.00
Psychiatrists,/profile/summary/29-1223.00
,/profile/bright/29-1223.00
"Psychology Teachers, Postsecondary",/profile/summary/25-1066.00
Public Relations Managers,/profile/summary/11-2032.00
,/profile/bright/11-2032.00
Public Relations Specialists,/profile/summary/27-3031.00
,/profile/bright/27-3031.00
Public Safety Telecommunicators,/profile/summary/43-5031.00
Pump Operators,/profile/summary/53-7072.00
Purchasing Agents,/profile/summary/13-1023.00
,/profile/bright/13-1023.00
Purchasing Managers,/profile/summary/11-3061.00
Quality Control Analysts,/profile/summary/19-4099.01
,/profile/bright/19-4099.01
Quality Control Systems Managers,/profile/summary/11-3051.01
Radiation Therapists,/profile/summary/29-1124.00
Radio Frequency Identification Device Specialists,/profile/summary/17-2072.01
,/profile/bright/17-2072.01
"Radio, Cellular, & Tower Equipment Installers & Repairers",/profile/summary/49-2021.00
,/profile/bright/49-2021.00
Radiologic Technologists & Technicians,/profile/summary/29-2034.00
,/profile/bright/29-2034.00
Radiologists,/profile/summary/29-1224.00
Rail Car Repairers,/profile/summary/49-3043.00
"Rail Yard Engineers, Dinkey Operators, & Hostlers",/profile/summary/53-4013.00
Rail-Track Laying & Maintenance Equipment Operators,/profile/summary/47-4061.00
"Railroad Brake, Signal, & Switch Operators & Locomotive Firers",/profile/summary/53-4022.00
Railroad Conductors & Yardmasters,/profile/summary/53-4031.00
Range Managers,/profile/summary/19-1031.02
,/profile/bright/19-1031.02
Real Estate Brokers,/profile/summary/41-9021.00
Real Estate Sales Agents,/profile/summary/41-9022.00
Receptionists & Information Clerks,/profile/summary/43-4171.00
,/profile/bright/43-4171.00
"Recreation & Fitness Studies Teachers, Postsecondary",/profile/summary/25-1193.00
Recreation Workers,/profile/summary/39-9032.00
,/profile/bright/39-9032.00
Recreational Therapists,/profile/summary/29-1125.00
Recreational Vehicle Service Technicians,/profile/summary/49-3092.00
,/profile/bright/49-3092.00
Recycling & Reclamation Workers,/profile/summary/53-7062.04
,/profile/bright/53-7062.04
Recycling Coordinators,/profile/summary/53-1042.01
Refractory Materials Repairers,/profile/summary/49-9045.00
Refuse & Recyclable Material Collectors,/profile/summary/53-7081.00
Registered Nurses,/profile/summary/29-1141.00
,/profile/bright/29-1141.00
Regulatory Affairs Managers,/profile/summary/11-9199.01
,/profile/bright/11-9199.01
Regulatory Affairs Specialists,/profile/summary/13-1041.07
Rehabilitation Counselors,/profile/summary/21-1015.00
Reinforcing Iron & Rebar Workers,/profile/summary/47-2171.00
Remote Sensing Scientists & Technologists,/profile/summary/19-2099.01
Remote Sensing Technicians,/profile/summary/19-4099.03
,/profile/bright/19-4099.03
Reservation & Transportation Ticket Agents & Travel Clerks,/profile/summary/43-4181.00
Residential Advisors,/profile/summary/39-9041.00
Respiratory Therapists,/profile/summary/29-1126.00
,/profile/bright/29-1126.00
Retail Loss Prevention Specialists,/profile/summary/33-9099.02
Retail Salespersons,/profile/summary/41-2031.00
,/profile/bright/41-2031.00
Riggers,/profile/summary/49-9096.00
Robotics Engineers,/profile/summary/17-2199.08
Robotics Technicians,/profile/summary/17-3024.01
"Rock Splitters, Quarry",/profile/summary/47-5051.00
"Rolling Machine Setters, Operators, & Tenders, Metal & Plastic",/profile/summary/51-4023.00
"Roof Bolters, Mining",/profile/summary/47-5043.00
Roofers,/profile/summary/47-2181.00
,/profile/bright/47-2181.00
"Rotary Drill Operators, Oil & Gas",/profile/summary/47-5012.00
"Roustabouts, Oil & Gas",/profile/summary/47-5071.00
,/profile/bright/47-5071.00
Sailors & Marine Oilers,/profile/summary/53-5011.00
Sales Engineers,/profile/summary/41-9031.00
,/profile/bright/41-9031.00
Sales Managers,/profile/summary/11-2022.00
,/profile/bright/11-2022.00
Sales Representatives of Services,/profile/summary/41-3091.00
,/profile/bright/41-3091.00
"Sales Representatives, Wholesale & Manufacturing",/profile/summary/41-4012.00
,/profile/bright/41-4012.00
"Sales Representatives, Wholesale & Manufacturing, Technical & Scientific Products",/profile/summary/41-4011.00
"Sawing Machine Setters, Operators, & Tenders, Wood",/profile/summary/51-7041.00
School Bus Monitors,/profile/summary/33-9094.00
School Psychologists,/profile/summary/19-3034.00
Search Marketing Strategists,/profile/summary/13-1161.01
,/profile/bright/13-1161.01
Secondary School Teachers,/profile/summary/25-2031.00
Secretaries & Administrative Assistants,/profile/summary/43-6014.00
,/profile/bright/43-6014.00
"Securities, Commodities, & Financial Services Sales Agents",/profile/summary/41-3031.00
,/profile/bright/41-3031.00
Security & Fire Alarm Systems Installers,/profile/summary/49-2098.00
,/profile/bright/49-2098.00
Security Guards,/profile/summary/33-9032.00
,/profile/bright/33-9032.00
Security Management Specialists,/profile/summary/13-1199.07
,/profile/bright/13-1199.07
Security Managers,/profile/summary/11-3013.01
Segmental Pavers,/profile/summary/47-4091.00
Self-Enrichment Teachers,/profile/summary/25-3021.00
Semiconductor Processing Technicians,/profile/summary/51-9141.00
,/profile/bright/51-9141.00
"Separating, Filtering, Clarifying, Precipitating, & Still Machine Setters, Operators, & Tenders",/profile/summary/51-9012.00
Septic Tank Servicers & Sewer Pipe Cleaners,/profile/summary/47-4071.00
,/profile/bright/47-4071.00
"Service Unit Operators, Oil & Gas",/profile/summary/47-5013.00
Set & Exhibit Designers,/profile/summary/27-1027.00
"Sewers, Hand",/profile/summary/51-6051.00
Sewing Machine Operators,/profile/summary/51-6031.00
Shampooers,/profile/summary/39-5093.00
,/profile/bright/39-5093.00
Sheet Metal Workers,/profile/summary/47-2211.00
Ship Engineers,/profile/summary/53-5031.00
"Shipping, Receiving, & Inventory Clerks",/profile/summary/43-5071.00
Shoe & Leather Workers & Repairers,/profile/summary/51-6041.00
Shoe Machine Operators & Tenders,/profile/summary/51-6042.00
Shuttle Drivers & Chauffeurs,/profile/summary/53-3053.00
,/profile/bright/53-3053.00
Signal & Track Switch Repairers,/profile/summary/49-9097.00
Skincare Specialists,/profile/summary/39-5094.00
,/profile/bright/39-5094.00
Slaughterers & Meat Packers,/profile/summary/51-3023.00
Social & Community Service Managers,/profile/summary/11-9151.00
,/profile/bright/11-9151.00
Social & Human Service Assistants,/profile/summary/21-1093.00
,/profile/bright/21-1093.00
Social Science Research Assistants,/profile/summary/19-4061.00
,/profile/bright/19-4061.00
"Social Work Teachers, Postsecondary",/profile/summary/25-1113.00
Sociologists,/profile/summary/19-3041.00
,/profile/bright/19-3041.00
"Sociology Teachers, Postsecondary",/profile/summary/25-1067.00
Software Developers,/profile/summary/15-1252.00
,/profile/bright/15-1252.00
Software Quality Assurance Analysts & Testers,/profile/summary/15-1253.00
,/profile/bright/15-1253.00
Soil & Plant Scientists,/profile/summary/19-1013.00
,/profile/bright/19-1013.00
Solar Energy Installation Managers,/profile/summary/47-1011.03
,/profile/bright/47-1011.03
Solar Energy Systems Engineers,/profile/summary/17-2199.11
Solar Photovoltaic Installers,/profile/summary/47-2231.00
,/profile/bright/47-2231.00
Solar Sales Representatives & Assessors,/profile/summary/41-4011.07
Solar Thermal Installers & Technicians,/profile/summary/47-2152.04
,/profile/bright/47-2152.04
Sound Engineering Technicians,/profile/summary/27-4014.00
Spa Managers,/profile/summary/11-9179.02
,/profile/bright/11-9179.02
"Special Education Teachers, Elementary School",/profile/summary/25-2056.00
